Date ,Timestamp ,Value X ,Value Y ,Value Z
2016-03-24T19:19:36,115417521627,-0.7038948,0.5315124,9.479835
2016-03-24T19:19:36,115440722252,-0.7134716,0.502782,9.500186
2016-03-24T19:19:36,115460257408,-0.7038948,0.4944023,9.515748
2016-03-24T19:19:36,115479121002,-0.7290339,0.5171472,9.503777
2016-03-24T19:19:36,115502009857,-0.7242455,0.5219356,9.473849
2016-03-24T19:19:36,115524827878,-0.7158658,0.5003878,9.485821
2016-03-24T19:19:36,115539145846,-0.7218513,0.4955994,9.490609
2016-03-24T19:19:36,115558263398,-0.730231,0.5063733,9.507368
2016-03-24T19:19:36,115582601471,-0.7134716,0.502782,9.490609
2016-03-24T19:19:36,115600981315,-0.71826,0.5279211,9.495398
2016-03-24T19:19:36,115621469336,-0.7314281,0.4967965,9.461879
2016-03-24T19:19:36,115641243034,-0.7134716,0.5111617,9.496594
2016-03-24T19:19:37,115660229231,-0.7266397,0.490811,9.485821
2016-03-24T19:19:37,115679194440,-0.7146687,0.5255269,9.4882145
2016-03-24T19:19:37,115702506836,-0.6907267,0.5075704,9.490609
2016-03-24T19:19:37,115720608710,-0.7050919,0.5051762,9.506171
2016-03-24T19:19:37,115742799649,-0.7170629,0.5339066,9.501383
2016-03-24T19:19:37,115760986732,-0.7086832,0.5087675,9.481032
2016-03-24T19:19:37,115782576628,-0.7278368,0.4955994,9.491806
2016-03-24T19:19:37,115801133399,-0.7146687,0.5099646,9.478638
2016-03-24T19:19:37,115823823607,-0.730231,0.5051762,9.509763
2016-03-24T19:19:37,115842376732,-0.7098803,0.5303153,9.472652
2016-03-24T19:19:37,115861009597,-0.7038948,0.5135559,9.482229
2016-03-24T19:19:37,115883657721,-0.7098803,0.5003878,9.4882145
2016-03-24T19:19:37,115902269024,-0.7206542,0.5279211,9.493003
2016-03-24T19:19:37,115924902669,-0.71826,0.5231327,9.495398
2016-03-24T19:19:37,115943569805,-0.7242455,0.5099646,9.479835
2016-03-24T19:19:37,115962176524,-0.7134716,0.5051762,9.498988
2016-03-24T19:19:37,115984851055,-0.706289,0.5159501,9.485821
2016-03-24T19:19:37,116003435846,-0.7230484,0.502782,9.513353
2016-03-24T19:19:37,116022190117,-0.7326252,0.4932052,9.483426
2016-03-24T19:19:37,116044859440,-0.71826,0.4944023,9.45709
2016-03-24T19:19:37,116063461523,-0.7374136,0.5015849,9.424768
2016-03-24T19:19:37,116082058346,-0.6835441,0.4848255,9.525325
2016-03-24T19:19:37,116104837305,-0.6739673,0.4955994,9.53969
2016-03-24T19:19:37,116123459336,-0.7003035,0.4932052,9.453499
2016-03-24T19:19:37,116146108034,-0.6727702,0.4824313,9.561237
2016-03-24T19:19:37,116164745013,-0.7146687,0.5099646,9.465469
2016-03-24T19:19:37,116183283919,-0.6907267,0.4932052,9.4642725
2016-03-24T19:19:37,116206364127,-0.6883325,0.5003878,9.484623
2016-03-24T19:19:37,116225270482,-0.6967122,0.490811,9.51096
2016-03-24T19:19:37,116244209492,-0.7026977,0.4812342,9.509763
2016-03-24T19:19:37,116267258346,-0.7170629,0.4991907,9.476244
2016-03-24T19:19:37,116286127825,-0.6655876,0.4884168,9.475046
2016-03-24T19:19:37,116305063034,-0.6811499,0.4860226,9.481032
2016-03-24T19:19:37,116323956784,-0.6991064,0.4812342,9.4882145
2016-03-24T19:19:37,116346968659,-0.6955151,0.4944023,9.487018
2016-03-24T19:19:37,116365902461,-0.6895296,0.5003878,9.489411
2016-03-24T19:19:37,116384842825,-0.6907267,0.47884,9.524128
2016-03-24T19:19:37,116405286940,-0.7050919,0.4979936,9.489411
2016-03-24T19:19:37,116428303450,-0.6859383,0.4812342,9.497791
2016-03-24T19:19:37,116446654440,-0.7003035,0.4692632,9.476244
2016-03-24T19:19:37,116464949805,-0.706289,0.4896139,9.497791
2016-03-24T19:19:37,116487351731,-0.6931209,0.4848255,9.508565
2016-03-24T19:19:37,116508421783,-0.7003035,0.502782,9.497791
2016-03-24T19:19:37,116526842981,-0.6883325,0.4776429,9.495398
2016-03-24T19:19:37,116545548815,-0.7026977,0.4920081,9.461879
2016-03-24T19:19:37,116568208919,-0.6955151,0.4692632,9.500186
2016-03-24T19:19:37,116586864856,-0.682347,0.4860226,9.489411
2016-03-24T19:19:37,116609361262,-0.6967122,0.4884168,9.489411
2016-03-24T19:19:37,116628042252,-0.7026977,0.4932052,9.4882145
2016-03-24T19:19:37,116646645690,-0.6955151,0.4944023,9.497791
2016-03-24T19:19:38,116669395742,-0.7026977,0.4776429,9.4942
2016-03-24T19:19:38,116687967200,-0.7134716,0.4967965,9.491806
2016-03-24T19:19:38,116706678658,-0.6979093,0.4991907,9.4942
2016-03-24T19:19:38,116729203190,-0.6979093,0.4991907,9.493003
2016-03-24T19:19:38,116747920117,-0.7086832,0.4932052,9.477441
2016-03-24T19:19:38,116770396731,-0.6931209,0.490811,9.471456
2016-03-24T19:19:38,116788989596,-0.6919238,0.4836284,9.5121565
2016-03-24T19:19:38,116807961627,-0.6931209,0.4884168,9.493003
2016-03-24T19:19:38,116830471731,-0.6979093,0.4776429,9.484623
2016-03-24T19:19:38,116849157877,-0.694318,0.4967965,9.489411
2016-03-24T19:19:38,116867565377,-0.6883325,0.5051762,9.51934
2016-03-24T19:19:38,116890222825,-0.694318,0.4764458,9.476244
2016-03-24T19:19:38,116909170533,-0.6907267,0.4872197,9.485821
2016-03-24T19:19:38,116931679649,-0.7122745,0.4848255,9.4942
2016-03-24T19:19:38,116950246471,-0.6883325,0.5003878,9.493003
2016-03-24T19:19:38,116968939596,-0.6883325,0.5039791,9.477441
2016-03-24T19:19:38,116991443190,-0.6967122,0.4836284,9.489411
2016-03-24T19:19:38,117010126835,-0.6991064,0.4932052,9.495398
2016-03-24T19:19:38,117032569232,-0.6799528,0.4896139,9.500186
2016-03-24T19:19:38,117051766107,-0.6847412,0.4920081,9.51096
2016-03-24T19:19:38,117070686262,-0.6907267,0.4824313,9.477441
2016-03-24T19:19:38,117092830638,-0.7050919,0.4824313,9.496594
2016-03-24T19:19:38,117110833815,-0.6847412,0.5099646,9.472652
2016-03-24T19:19:38,117131225899,-0.694318,0.490811,9.489411
2016-03-24T19:19:38,117153627252,-0.6787557,0.5003878,9.477441
2016-03-24T19:19:38,117172161107,-0.6907267,0.4884168,9.477441
2016-03-24T19:19:38,117190861003,-0.6871354,0.490811,9.495398
2016-03-24T19:19:38,117213341054,-0.7098803,0.4800371,9.484623
2016-03-24T19:19:38,117231977772,-0.6907267,0.4716574,9.477441
2016-03-24T19:19:38,117250577042,-0.682347,0.4836284,9.506171
2016-03-24T19:19:38,117273615271,-0.7098803,0.4824313,9.508565
2016-03-24T19:19:38,117292044492,-0.6751644,0.5195414,9.483426
2016-03-24T19:19:38,117311076523,-0.7003035,0.4884168,9.4882145
2016-03-24T19:19:38,117333417616,-0.6931209,0.5039791,9.4882145
2016-03-24T19:19:38,117351926314,-0.6835441,0.4872197,9.500186
2016-03-24T19:19:38,117374977512,-0.6967122,0.4860226,9.489411
2016-03-24T19:19:38,117393926887,-0.7003035,0.4967965,9.497791
2016-03-24T19:19:38,117412856418,-0.6847412,0.47884,9.483426
2016-03-24T19:19:38,117431823971,-0.7074861,0.4920081,9.487018
2016-03-24T19:19:38,117454913554,-0.6871354,0.5123588,9.498988
2016-03-24T19:19:38,117473855898,-0.6739673,0.4967965,9.489411
2016-03-24T19:19:38,117492796991,-0.6991064,0.5039791,9.509763
2016-03-24T19:19:38,117515810949,-0.6799528,0.4920081,9.493003
2016-03-24T19:19:38,117534738345,-0.6763615,0.4776429,9.4942
2016-03-24T19:19:38,117553644387,-0.6979093,0.5003878,9.501383
2016-03-24T19:19:38,117572726158,-0.7026977,0.4860226,9.482229
2016-03-24T19:19:38,117595727356,-0.6787557,0.4824313,9.493003
2016-03-24T19:19:38,117614620897,-0.7194571,0.5015849,9.495398
2016-03-24T19:19:38,117635273866,-0.6955151,0.4920081,9.497791
2016-03-24T19:19:39,117654206470,-0.6883325,0.4884168,9.4942
2016-03-24T19:19:39,117673175585,-0.6907267,0.4884168,9.4942
2016-03-24T19:19:39,117696215012,-0.6931209,0.4967965,9.455893
2016-03-24T19:19:39,117715150793,-0.6775586,0.47884,9.491806
2016-03-24T19:19:39,117734103814,-0.6931209,0.4920081,9.484623
2016-03-24T19:19:39,117757137981,-0.6763615,0.5123588,9.498988
2016-03-24T19:19:39,117776082824,-0.6811499,0.4991907,9.509763
2016-03-24T19:19:39,117794187147,-0.6883325,0.4848255,9.481032
2016-03-24T19:19:39,117816573814,-0.7026977,0.4824313,9.504974
2016-03-24T19:19:39,117834603345,-0.6919238,0.4967965,9.478638
2016-03-24T19:19:39,117856617668,-0.6859383,0.4824313,9.497791
2016-03-24T19:19:39,117874835116,-0.6859383,0.4991907,9.470258
2016-03-24T19:19:39,117897047720,-0.6883325,0.5039791,9.503777
2016-03-24T19:19:39,117915080272,-0.6871354,0.4896139,9.51096
2016-03-24T19:19:39,117938110793,-0.6847412,0.5051762,9.489411
2016-03-24T19:19:39,117957001418,-0.6955151,0.4884168,9.465469
2016-03-24T19:19:39,117975896835,-0.6811499,0.4932052,9.4942
2016-03-24T19:19:39,117998901626,-0.6931209,0.4920081,9.4942
2016-03-24T19:19:39,118017804491,-0.6859383,0.4872197,9.477441
2016-03-24T19:19:39,118036753970,-0.6907267,0.4848255,9.50258
2016-03-24T19:19:39,118059722980,-0.6847412,0.4884168,9.483426
2016-03-24T19:19:39,118079566366,-0.6811499,0.5003878,9.495398
2016-03-24T19:19:39,118098260324,-0.694318,0.5087675,9.497791
2016-03-24T19:19:39,118116689283,-0.694318,0.4967965,9.493003
2016-03-24T19:19:39,118139397095,-0.6907267,0.4776429,9.515748
2016-03-24T19:19:39,118158086105,-0.7050919,0.4812342,9.495398
2016-03-24T19:19:39,118180588241,-0.706289,0.4860226,9.489411
2016-03-24T19:19:39,118199275793,-0.6991064,0.4967965,9.489411
2016-03-24T19:19:39,118217711730,-0.706289,0.4932052,9.497791
2016-03-24T19:19:39,118240330480,-0.6907267,0.5015849,9.500186
2016-03-24T19:19:39,118259000220,-0.6835441,0.4884168,9.493003
2016-03-24T19:19:39,118281465689,-0.682347,0.4967965,9.4942
2016-03-24T19:19:39,118300133032,-0.7218513,0.4896139,9.530113
2016-03-24T19:19:39,118318801991,-0.6871354,0.4884168,9.479835
2016-03-24T19:19:39,118341277304,-0.6763615,0.502782,9.508565
2016-03-24T19:19:39,118360576261,-0.6787557,0.4967965,9.503777
2016-03-24T19:19:39,118379209855,-0.6883325,0.4944023,9.491806
2016-03-24T19:19:39,118402335325,-0.7122745,0.490811,9.497791
2016-03-24T19:19:39,118420705480,-0.6847412,0.5135559,9.506171
2016-03-24T19:19:39,118438753918,-0.7003035,0.5003878,9.50258
2016-03-24T19:19:39,118459317095,-0.6931209,0.490811,9.513353
2016-03-24T19:19:39,118479693449,-0.6979093,0.5111617,9.485821
2016-03-24T19:19:39,118499625116,-0.6811499,0.4991907,9.497791
2016-03-24T19:19:39,118523186679,-0.6907267,0.4944023,9.4942
2016-03-24T19:19:39,118541178137,-0.7026977,0.514753,9.504974
2016-03-24T19:19:39,118559886939,-0.682347,0.4872197,9.483426
2016-03-24T19:19:39,118582693606,-0.6775586,0.5003878,9.507368
2016-03-24T19:19:39,118601088346,-0.7038948,0.4967965,9.485821
2016-03-24T19:19:39,118623785429,-0.6919238,0.4764458,9.51096
2016-03-24T19:19:39,118642356106,-0.6967122,0.4955994,9.489411
2016-03-24T19:19:40,118661188189,-0.7003035,0.5015849,9.507368
2016-03-24T19:19:40,118683873762,-0.6907267,0.5039791,9.491806
2016-03-24T19:19:40,118702438450,-0.6811499,0.4848255,9.50258
2016-03-24T19:19:40,118721081887,-0.6799528,0.490811,9.51096
2016-03-24T19:19:40,118743568918,-0.6835441,0.490811,9.4882145
2016-03-24T19:19:40,118762117043,-0.6847412,0.4812342,9.496594
2016-03-24T19:19:40,118784855064,-0.6967122,0.4979936,9.487018
2016-03-24T19:19:40,118803536522,-0.7074861,0.4932052,9.496594
2016-03-24T19:19:40,118822131939,-0.6835441,0.4872197,9.473849
2016-03-24T19:19:40,118844834126,-0.7050919,0.5003878,9.503777
2016-03-24T19:19:40,118863421835,-0.6763615,0.5039791,9.490609
2016-03-24T19:19:40,118882286783,-0.7098803,0.4896139,9.500186
2016-03-24T19:19:40,118904952408,-0.6955151,0.4836284,9.507368
2016-03-24T19:19:40,118923505324,-0.6931209,0.4860226,9.501383
2016-03-24T19:19:40,118946214908,-0.682347,0.4944023,9.491806
2016-03-24T19:19:40,118964814439,-0.6919238,0.4955994,9.477441
2016-03-24T19:19:40,118983609804,-0.6895296,0.4764458,9.482229
2016-03-24T19:19:40,119006221262,-0.6931209,0.4920081,9.495398
2016-03-24T19:19:40,119024774856,-0.6931209,0.4824313,9.497791
2016-03-24T19:19:40,119043415012,-0.6871354,0.4812342,9.482229
2016-03-24T19:19:40,119066077720,-0.6763615,0.5123588,9.5121565
2016-03-24T19:19:40,119084697824,-0.7015006,0.4896139,9.482229
2016-03-24T19:19:40,119103309127,-0.6907267,0.5003878,9.50258
2016-03-24T19:19:40,119125995064,-0.6835441,0.4991907,9.501383
2016-03-24T19:19:40,119144787043,-0.7003035,0.47884,9.4942
2016-03-24T19:19:40,119167932876,-0.6919238,0.4836284,9.485821
2016-03-24T19:19:40,119186871835,-0.6955151,0.4920081,9.507368
2016-03-24T19:19:40,119205279803,-0.6751644,0.4955994,9.495398
2016-03-24T19:19:40,119227903397,-0.706289,0.4944023,9.491806
2016-03-24T19:19:40,119246842668,-0.6907267,0.5051762,9.501383
2016-03-24T19:19:40,119264950012,-0.7026977,0.4955994,9.490609
2016-03-24T19:19:40,119287037876,-0.6919238,0.5039791,9.515748
2016-03-24T19:19:40,119305190845,-0.6739673,0.4800371,9.498988
2016-03-24T19:19:40,119327459439,-0.6955151,0.4824313,9.493003
2016-03-24T19:19:40,119345276001,-0.7050919,0.4836284,9.503777
2016-03-24T19:19:40,119366792251,-0.6955151,0.4812342,9.496594
2016-03-24T19:19:40,119388710011,-0.6787557,0.4979936,9.4882145
2016-03-24T19:19:40,119407389022,-0.6979093,0.5003878,9.506171
2016-03-24T19:19:40,119425847043,-0.6775586,0.4740516,9.508565
2016-03-24T19:19:40,119448593032,-0.6967122,0.5039791,9.501383
2016-03-24T19:19:40,119467034803,-0.6955151,0.4860226,9.50258
2016-03-24T19:19:40,119489655376,-0.7026977,0.5003878,9.487018
2016-03-24T19:19:40,119508365220,-0.6883325,0.4872197,9.495398
2016-03-24T19:19:40,119526782980,-0.6859383,0.490811,9.481032
2016-03-24T19:19:40,119549471470,-0.6859383,0.490811,9.509763
2016-03-24T19:19:40,119568163866,-0.706289,0.5003878,9.493003
2016-03-24T19:19:40,119586665116,-0.6871354,0.4967965,9.477441
2016-03-24T19:19:40,119609286313,-0.7086832,0.5207385,9.472652
2016-03-24T19:19:40,119627979647,-0.6907267,0.4944023,9.51096
2016-03-24T19:19:41,119650472563,-0.6895296,0.4932052,9.483426
2016-03-24T19:19:41,119669027355,-0.6787557,0.4944023,9.489411
2016-03-24T19:19:41,119687679647,-0.6895296,0.4955994,9.495398
2016-03-24T19:19:41,119710469282,-0.6955151,0.4812342,9.485821
2016-03-24T19:19:41,119728848136,-0.6955151,0.4932052,9.4882145
2016-03-24T19:19:41,119751632304,-0.694318,0.4872197,9.476244
2016-03-24T19:19:41,119770033813,-0.6859383,0.4896139,9.485821
2016-03-24T19:19:41,119788669386,-0.6859383,0.502782,9.482229
2016-03-24T19:19:41,119811459491,-0.6727702,0.5135559,9.504974
2016-03-24T19:19:41,119829839855,-0.7122745,0.4979936,9.506171
2016-03-24T19:19:41,119852610271,-0.6859383,0.5099646,9.51096
2016-03-24T19:19:41,119870964229,-0.6895296,0.4884168,9.504974
2016-03-24T19:19:41,119889709072,-0.71826,0.5087675,9.487018
2016-03-24T19:19:41,119912469438,-0.6643905,0.4955994,9.493003
2016-03-24T19:19:41,119931152095,-0.6799528,0.4991907,9.479835
2016-03-24T19:19:41,119949687563,-0.682347,0.5003878,9.50258
2016-03-24T19:19:41,119972463397,-0.6931209,0.490811,9.487018
2016-03-24T19:19:41,119990847720,-0.6835441,0.4812342,9.489411
2016-03-24T19:19:41,120009837459,-0.6919238,0.5075704,9.4882145
2016-03-24T19:19:41,120032897251,-0.694318,0.4884168,9.489411
2016-03-24T19:19:41,120051898709,-0.6859383,0.4920081,9.498988
2016-03-24T19:19:41,120070869490,-0.7003035,0.490811,9.50258
2016-03-24T19:19:41,120093966157,-0.6859383,0.490811,9.475046
2016-03-24T19:19:41,120112957563,-0.6871354,0.5171472,9.496594
2016-03-24T19:19:41,120131929386,-0.6979093,0.5099646,9.497791
2016-03-24T19:19:41,120150917615,-0.6751644,0.5063733,9.481032
2016-03-24T19:19:41,120174097667,-0.6691789,0.4860226,9.471456
2016-03-24T19:19:41,120192721782,-0.6967122,0.490811,9.489411
2016-03-24T19:19:41,120211331678,-0.7038948,0.4967965,9.491806
2016-03-24T19:19:41,120234011574,-0.6775586,0.4944023,9.496594
2016-03-24T19:19:41,120252733397,-0.7134716,0.4812342,9.501383
