Date ,Timestamp ,Value X ,Value Y ,Value Z, Scalar component
2016-03-24T19:19:37,116104837305,0.035950903,-0.017298805,-0.99763364,0.05599589
2016-03-24T19:19:37,116123459336,0.03570554,-0.017137505,-0.99765277,0.055861622
2016-03-24T19:19:37,116146108034,0.035742786,-0.017146902,-0.99765706,0.055758193
2016-03-24T19:19:37,116164745013,0.035655398,-0.017048873,-0.9976725,0.055567097
2016-03-24T19:19:37,116183283919,0.035651844,-0.017039353,-0.99768096,0.05542022
2016-03-24T19:19:37,116206364127,0.035616636,-0.01702303,-0.9976903,0.05527934
2016-03-24T19:19:37,116225270482,0.035571903,-0.016975963,-0.9977017,0.0551173
2016-03-24T19:19:37,116244209492,0.03554062,-0.016932823,-0.99771124,0.054976773
2016-03-24T19:19:37,116267258346,0.035527546,-0.016916424,-0.99771976,0.054835565
2016-03-24T19:19:37,116286127825,0.035498507,-0.016894167,-0.9977306,0.054663595
2016-03-24T19:19:37,116305063034,0.035450827,-0.016866628,-0.9977393,0.05454433
2016-03-24T19:19:37,116323956784,0.03543136,-0.016856056,-0.9977467,0.054424297
2016-03-24T19:19:37,116346968659,0.035411816,-0.01685002,-0.9977541,0.054303795
2016-03-24T19:19:37,116365902461,0.03538077,-0.016822463,-0.9977633,0.05416392
2016-03-24T19:19:37,116384842825,0.03534795,-0.016812619,-0.99777174,0.054031625
2016-03-24T19:19:37,116405286940,0.03533296,-0.016810087,-0.99777997,0.05389001
2016-03-24T19:19:37,116428303450,0.03530703,-0.016807955,-0.99778855,0.05374947
2016-03-24T19:19:37,116446654440,0.035290252,-0.016762048,-0.9978,0.053562693
2016-03-24T19:19:37,116464949805,0.03529618,-0.016748307,-0.9978072,0.05342749
2016-03-24T19:19:37,116487351731,0.035267092,-0.016725913,-0.99781585,0.05329387
2016-03-24T19:19:37,116508421783,0.035244845,-0.016729362,-0.9978254,0.053127035
2016-03-24T19:19:37,116526842981,0.035224747,-0.016723195,-0.9978334,0.052991442
2016-03-24T19:19:37,116545548815,0.03522228,-0.016722674,-0.9978412,0.052846912
2016-03-24T19:19:37,116568208919,0.0352248,-0.016721848,-0.99784917,0.05269456
2016-03-24T19:19:37,116586864856,0.03519362,-0.016697232,-0.99785954,0.052526116
2016-03-24T19:19:37,116609361262,0.035188165,-0.0166981,-0.99786574,0.05241173
2016-03-24T19:19:37,116628042252,0.035190474,-0.01667504,-0.99787426,0.052256014
2016-03-24T19:19:37,116646645690,0.03517472,-0.016669363,-0.9978818,0.05212235
2016-03-24T19:19:38,116669395742,0.035161782,-0.016664745,-0.99789006,0.051975172
2016-03-24T19:19:38,116687967200,0.03514763,-0.016670166,-0.9978991,0.05181034
2016-03-24T19:19:38,116706678658,0.035132803,-0.016667224,-0.9979067,0.051673505
2016-03-24T19:19:38,116729203190,0.035119966,-0.016675225,-0.997915,0.05152005
2016-03-24T19:19:38,116747920117,0.035102177,-0.016644124,-0.997924,0.051367037
2016-03-24T19:19:38,116770396731,0.03508875,-0.016659493,-0.99793094,0.051236063
2016-03-24T19:19:38,116788989596,0.03505289,-0.016662316,-0.9979414,0.051057428
2016-03-24T19:19:38,116807961627,0.035038475,-0.016677795,-0.99794793,0.050931305
2016-03-24T19:19:38,116830471731,0.035035074,-0.016658025,-0.99795586,0.050786395
2016-03-24T19:19:38,116849157877,0.0350121,-0.01664389,-0.9979661,0.050604958
2016-03-24T19:19:38,116867565377,0.035005514,-0.016649017,-0.99797463,0.05043902
2016-03-24T19:19:38,116890222825,0.03500181,-0.016639903,-0.9979812,0.050315354
2016-03-24T19:19:38,116909170533,0.034967825,-0.01663553,-0.9979907,0.05015117
2016-03-24T19:19:38,116931679649,0.03498319,-0.016639996,-0.9979961,0.0500315
2016-03-24T19:19:38,116950246471,0.03496109,-0.016654193,-0.998004,0.049883462
2016-03-24T19:19:38,116968939596,0.034946173,-0.016659698,-0.9980118,0.049737792
2016-03-24T19:19:38,116991443190,0.034936246,-0.016677165,-0.9980185,0.049604356
2016-03-24T19:19:38,117010126835,0.034906726,-0.01667719,-0.99802834,0.049426842
2016-03-24T19:19:38,117032569232,0.034898136,-0.016678331,-0.99803567,0.049281742
2016-03-24T19:19:38,117051766107,0.03488541,-0.01666615,-0.99804515,0.049102977
2016-03-24T19:19:38,117070686262,0.034881838,-0.01666207,-0.9980525,0.048957836
2016-03-24T19:19:38,117092830638,0.03488311,-0.01667382,-0.99806017,0.0487974
